-2.2205882352941186e-01 +1.2569068180232414e+00 -1.6000000000000000e+01
-2.2846697335690030e-01 +1.2522448979591836e+00 -1.6000000000000000e+01
-2.8924685667971367e-01 +1.1714285714285715e+00 -1.6000000000000000e+01
-2.3357176294662091e-01 +1.0906122448979592e+00 -1.6000000000000000e+01
-2.2205882352941186e-01 +1.0816433902953158e+00 -1.6000000000000000e+01
-2.2185928970091628e-01 +1.0906122448979592e+00 -1.6000000000000000e+01
-2.1692552657889488e-01 +1.1714285714285715e+00 -1.6000000000000000e+01
-2.2181712791831501e-01 +1.2522448979591836e+00 -1.6000000000000000e+01
-2.2205882352941186e-01 +1.2569068180232414e+00 -1.6000000000000000e+01
-2.2205882352941186e-01 +9.7297658658708630e-01 -1.6000000000000000e+01
-3.0294117647058849e-01 +9.7120724817439608e-01 -1.6000000000000000e+01
-3.8174100403707234e-01 +9.2897959183673473e-01 -1.6000000000000000e+01
-3.8382352941176467e-01 +9.2754774107442584e-01 -1.6000000000000000e+01
-4.6470588235294130e-01 +8.8507072637877293e-01 -1.6000000000000000e+01
-5.4558823529411793e-01 +8.7635308205880857e-01 -1.6000000000000000e+01
-6.2647058823529411e-01 +9.0354061027419874e-01 -1.6000000000000000e+01
-6.6969018726877150e-01 +9.2897959183673473e-01 -1.6000000000000000e+01
-7.0735294117647074e-01 +9.4502229267935978e-01 -1.6000000000000000e+01
-7.8823529411764737e-01 +9.8273689097591155e-01 -1.6000000000000000e+01
-8.6911764705882355e-01 +1.0094840706376083e+00 -1.6000000000000000e+01
-8.7081366558811590e-01 +1.0097959183673468e+00 -1.6000000000000000e+01
-9.5000000000000018e-01 +1.0249080545292057e+00 -1.6000000000000000e+01
-1.0308823529411768e+00 +1.0251195007738017e+00 -1.6000000000000000e+01
-1.1016872797222710e+00 +1.0097959183673468e+00 -1.6000000000000000e+01
-1.1117647058823530e+00 +1.0078610600382183e+00 -1.6000000000000000e+01
-1.1926470588235296e+00 +9.7214309444962654e-01 -1.6000000000000000e+01
-1.2483987701731427e+00 +9.2897959183673473e-01 -1.6000000000000000e+01
-1.2735294117647062e+00 +9.0121823376290577e-01 -1.6000000000000000e+01
-1.3140064867680596e+00 +8.4816326530612252e-01 -1.6000000000000000e+01
-1.3465672240204218e+00 +7.6734693877551030e-01 -1.6000000000000000e+01
-1.3544117647058824e+00 +7.1624557560886126e-01 -1.6000000000000000e+01
-1.3603505110375456e+00 +6.8653061224489798e-01 -1.6000000000000000e+01
-1.3570289212588000e+00 +6.0571428571428576e-01 -1.6000000000000000e+01
-1.3544117647058824e+00 +5.9352486881100974e-01 -1.6000000000000000e+01
-1.3398811391078953e+00 +5.2489795918367343e-01 -1.6000000000000000e+01
-1.3069052761453210e+00 +4.4408163265306122e-01 -1.6000000000000000e+01
-1.2735294117647062e+00 +3.8441164939176486e-01 -1.6000000000000000e+01
-1.2582503538891496e+00 +3.6326530612244895e-01 -1.6000000000000000e+01
-1.1962563844611918e+00 +2.8244897959183674e-01 -1.6000000000000000e+01
-1.1926470588235296e+00 +2.7710727089894788e-01 -1.6000000000000000e+01
-1.1224482461766718e+00 +2.0163265306122449e-01 -1.6000000000000000e+01
-1.1117647058823530e+00 +1.8571781324143841e-01 -1.6000000000000000e+01
-1.0515027117631721e+00 +1.2081632653061225e-01 -1.6000000000000000e+01
-1.0308823529411768e+00 +7.5886829333958142e-02 -1.6000000000000000e+01
-1.0086362814054584e+00 +4.0000000000000001e-02 -1.6000000000000000e+01
-1.0086362814054584e+00 -4.0000000000000001e-02 -1.6000000000000000e+01
-1.0308823529411768e+00 -7.5886829333958142e-02 -1.6000000000000000e+01
-1.0515027117631721e+00 -1.2081632653061225e-01 -1.6000000000000000e+01
-1.1117647058823530e+00 -1.8571781324143841e-01 -1.6000000000000000e+01
-1.1224482461766718e+00 -2.0163265306122449e-01 -1.6000000000000000e+01
-1.1926470588235296e+00 -2.7710727089894788e-01 -1.6000000000000000e+01
-1.1962563844611918e+00 -2.8244897959183674e-01 -1.6000000000000000e+01
-1.2582503538891496e+00 -3.6326530612244895e-01 -1.6000000000000000e+01
-1.2735294117647062e+00 -3.8441164939176486e-01 -1.6000000000000000e+01
-1.3069052761453210e+00 -4.4408163265306122e-01 -1.6000000000000000e+01
-1.3398811391078953e+00 -5.2489795918367343e-01 -1.6000000000000000e+01
-1.3544117647058824e+00 -5.9352486881100974e-01 -1.6000000000000000e+01
-1.3570289212588000e+00 -6.0571428571428576e-01 -1.6000000000000000e+01
-1.3603505110375456e+00 -6.8653061224489798e-01 -1.6000000000000000e+01
-1.3544117647058824e+00 -7.1624557560886126e-01 -1.6000000000000000e+01
-1.3465672240204218e+00 -7.6734693877551030e-01 -1.6000000000000000e+01
-1.3140064867680596e+00 -8.4816326530612252e-01 -1.6000000000000000e+01
-1.2735294117647062e+00 -9.0121823376290577e-01 -1.6000000000000000e+01
-1.2483987701731427e+00 -9.2897959183673473e-01 -1.6000000000000000e+01
-1.1926470588235296e+00 -9.7214309444962654e-01 -1.6000000000000000e+01
-1.1117647058823530e+00 -1.0078610600382183e+00 -1.6000000000000000e+01
-1.1016872797222710e+00 -1.0097959183673468e+00 -1.6000000000000000e+01
-1.0308823529411768e+00 -1.0251195007738017e+00 -1.6000000000000000e+01
-9.5000000000000018e-01 -1.0249080545292057e+00 -1.6000000000000000e+01
-8.7081366558811590e-01 -1.0097959183673468e+00 -1.6000000000000000e+01
-8.6911764705882355e-01 -1.0094840706376083e+00 -1.6000000000000000e+01
-7.8823529411764737e-01 -9.8273689097591155e-01 -1.6000000000000000e+01
-7.0735294117647074e-01 -9.4502229267935978e-01 -1.6000000000000000e+01
-6.6969018726877150e-01 -9.2897959183673473e-01 -1.6000000000000000e+01
-6.2647058823529411e-01 -9.0354061027419874e-01 -1.6000000000000000e+01
-5.4558823529411793e-01 -8.7635308205880857e-01 -1.6000000000000000e+01
-4.6470588235294130e-01 -8.8507072637877293e-01 -1.6000000000000000e+01
-3.8382352941176467e-01 -9.2754774107442584e-01 -1.6000000000000000e+01
-3.8174100403707234e-01 -9.2897959183673473e-01 -1.6000000000000000e+01
-3.0294117647058849e-01 -9.7120724817439608e-01 -1.6000000000000000e+01
-2.2205882352941186e-01 -9.7297658658708630e-01 -1.6000000000000000e+01
-2.2011248324391888e-01 -9.2897959183673473e-01 -1.6000000000000000e+01
-2.1375660116224543e-01 -8.4816326530612252e-01 -1.6000000000000000e+01
-2.1263893199206443e-01 -7.6734693877551030e-01 -1.6000000000000000e+01
-2.1436584062011607e-01 -6.8653061224489798e-01 -1.6000000000000000e+01
-2.1616278929463645e-01 -6.0571428571428576e-01 -1.6000000000000000e+01
-2.1975777663395646e-01 -5.2489795918367343e-01 -1.6000000000000000e+01
-2.2187622024713202e-01 -4.4408163265306122e-01 -1.6000000000000000e+01
-2.2205882352941186e-01 -4.1624667105084223e-01 -1.6000000000000000e+01
-3.0294117647058849e-01 -3.7989188775468274e-01 -1.6000000000000000e+01
-3.2042516812583199e-01 -3.6326530612244895e-01 -1.6000000000000000e+01
-3.0294117647058849e-01 -3.2791333809114154e-01 -1.6000000000000000e+01
-2.8803793779898113e-01 -2.8244897959183674e-01 -1.6000000000000000e+01
-2.3646068794144359e-01 -2.0163265306122449e-01 -1.6000000000000000e+01
-2.2205882352941186e-01 -1.9227991971565855e-01 -1.6000000000000000e+01
-2.1962259539569665e-01 -1.2081632653061225e-01 -1.6000000000000000e+01
-2.1295796755916313e-01 -4.0000000000000001e-02 -1.6000000000000000e+01
-2.1295796755916313e-01 +4.0000000000000001e-02 -1.6000000000000000e+01
-2.1962259539569665e-01 +1.2081632653061225e-01 -1.6000000000000000e+01
-2.2205882352941186e-01 +1.9227991971565855e-01 -1.6000000000000000e+01
-2.3646068794144359e-01 +2.0163265306122449e-01 -1.6000000000000000e+01
-2.8803793779898113e-01 +2.8244897959183674e-01 -1.6000000000000000e+01
