+0.0000000000000000e+00 +0.0000000000000000e+00
+0.0000000000000000e+00 +0.0000000000000000e+00
+0.0000000000000000e+00 +0.0000000000000000e+00
+0.0000000000000000e+00 +0.0000000000000000e+00
+0.0000000000000000e+00 +0.0000000000000000e+00
+0.0000000000000000e+00 +0.0000000000000000e+00
+0.0000000000000000e+00 +0.0000000000000000e+00
+0.0000000000000000e+00 +0.0000000000000000e+00
+0.0000000000000000e+00 +0.0000000000000000e+00
-1.3571390120578069e-04 +3.1415015589116170e-02
-1.3571390120578069e-04 +3.1699174483823749e-02
-1.3571390120578069e-04 +3.1130856694408592e-02
+1.4739577867429139e-04 +3.1415015589116170e-02
+1.4739577867429139e-04 +3.1699174483823749e-02
+1.4739577867429139e-04 +3.1130856694408592e-02
-4.1882358108585275e-04 +3.1415015589116170e-02
-4.1882358108585275e-04 +3.1699174483823749e-02
-4.1882358108585275e-04 +3.1130856694408592e-02
-5.5120707952146207e-04 +6.2826769799220097e-02
-5.5120707952146207e-04 +6.3835785279768256e-02
-5.5120707952146207e-04 +6.1817754318671939e-02
+4.6228189695944415e-04 +6.2826769799220097e-02
+4.6228189695944415e-04 +6.3835785279768256e-02
+4.6228189695944415e-04 +6.1817754318671939e-02
-1.5646960560023683e-03 +6.2826769799220097e-02
-1.5646960560023683e-03 +6.3835785279768256e-02
-1.5646960560023683e-03 +6.1817754318671939e-02
-1.2408707708689362e-03 +9.4201332951291711e-02
-1.2408707708689362e-03 +9.6322465323401621e-02
-1.2408707708689362e-03 +9.2080200579181801e-02
+8.8893104113295937e-04 +9.4201332951291711e-02
+8.8893104113295937e-04 +9.6322465323401621e-02
+8.8893104113295937e-04 +9.2080200579181801e-02
-3.3706725828708318e-03 +9.4201332951291711e-02
-3.3706725828708318e-03 +9.6322465323401621e-02
-3.3706725828708318e-03 +9.2080200579181801e-02
-2.2360668896158247e-03 +1.2559221668635404e-01
-2.2360668896158247e-03 +1.2919134279732269e-01
-2.2360668896158247e-03 +1.2199309057538539e-01
+1.3644147414359079e-03 +1.2559221668635404e-01
+1.3644147414359079e-03 +1.2919134279732269e-01
+1.3644147414359079e-03 +1.2199309057538539e-01
-5.8365485206675572e-03 +1.2559221668635404e-01
-5.8365485206675572e-03 +1.2919134279732269e-01
-5.8365485206675572e-03 +1.2199309057538539e-01
-3.4675198258657066e-03 +1.5686339080225511e-01
-3.4675198258657066e-03 +1.6225830980722222e-01
-3.4675198258657066e-03 +1.5146847179728801e-01
+1.9198368463331276e-03 +1.5686339080225511e-01
+1.9198368463331276e-03 +1.6225830980722222e-01
+1.9198368463331276e-03 +1.5146847179728801e-01
-8.8548764980645404e-03 +1.5686339080225511e-01
-8.8548764980645404e-03 +1.6225830980722222e-01
-8.8548764980645404e-03 +1.5146847179728801e-01
-5.0679903402303661e-03 +1.8816081207996863e-01
-5.0679903402303661e-03 +1.9569077342726288e-01
-5.0679903402303661e-03 +1.8063085073267438e-01
+2.4227554572805923e-03 +1.8816081207996863e-01
+2.4227554572805923e-03 +1.9569077342726288e-01
+2.4227554572805923e-03 +1.8063085073267438e-01
-1.2558736137741324e-02 +1.8816081207996863e-01
-1.2558736137741324e-02 +1.9569077342726288e-01
-1.2558736137741324e-02 +1.8063085073267438e-01
-6.8114262775232498e-03 +2.1931062946685412e-01
-6.8114262775232498e-03 +2.2929582571917423e-01
-6.8114262775232498e-03 +2.0932543321453401e-01
+3.1930083793960014e-03 +2.1931062946685412e-01
+3.1930083793960014e-03 +2.2929582571917423e-01
+3.1930083793960014e-03 +2.0932543321453401e-01
-1.6815860934442501e-02 +2.1931062946685412e-01
-1.6815860934442501e-02 +2.2929582571917423e-01
-1.6815860934442501e-02 +2.0932543321453401e-01
-8.9355950531903074e-03 +2.5045201142282025e-01
-8.9355950531903074e-03 +2.6320708047102609e-01
-8.9355950531903074e-03 +2.3769694237461439e-01
+3.7405736523952807e-03 +2.5045201142282025e-01
+3.7405736523952807e-03 +2.6320708047102609e-01
+3.7405736523952807e-03 +2.3769694237461439e-01
-2.1611763758775895e-02 +2.5045201142282025e-01
-2.1611763758775895e-02 +2.6320708047102609e-01
-2.1611763758775895e-02 +2.3769694237461439e-01
-1.1431845022163238e-02 +2.8155138119002082e-01
-1.1431845022163238e-02 +2.9728524966974834e-01
-1.1431845022163238e-02 +2.6581751271029330e-01
+4.3956498529337858e-03 +2.8155138119002082e-01
+4.3956498529337858e-03 +2.9728524966974834e-01
+4.3956498529337858e-03 +2.6581751271029330e-01
-2.7259339897260260e-02 +2.8155138119002082e-01
-2.7259339897260260e-02 +2.9728524966974834e-01
-2.7259339897260260e-02 +2.6581751271029330e-01
-1.4484240935066756e-02 +3.1244989328224554e-01
-1.4484240935066756e-02 +3.3150347015833870e-01
-1.4484240935066756e-02 +2.9339631640615238e-01
+4.6056727868324515e-03 +3.1244989328224554e-01
+4.6056727868324515e-03 +3.3150347015833870e-01
+4.6056727868324515e-03 +2.9339631640615238e-01
-3.3574154656965963e-02 +3.1244989328224554e-01
-3.3574154656965963e-02 +3.3150347015833870e-01
-3.3574154656965963e-02 +2.9339631640615238e-01
-1.7512128196372372e-02 +3.4353657862914677e-01
-1.7512128196372372e-02 +3.6629303513115535e-01
-1.7512128196372372e-02 +3.2078012212713819e-01
+5.0407567486517799e-03 +3.4353657862914677e-01
+5.0407567486517799e-03 +3.6629303513115535e-01
+5.0407567486517799e-03 +3.2078012212713819e-01
-4.0065013141396523e-02 +3.4353657862914677e-01
-4.0065013141396523e-02 +3.6629303513115535e-01
-4.0065013141396523e-02 +3.2078012212713819e-01
-2.0755311158554956e-02 +3.7419814538018464e-01
-2.0755311158554956e-02 +4.0068603587612717e-01
-2.0755311158554956e-02 +3.4771025488424212e-01
+5.7853635437771951e-03 +3.7419814538018464e-01
+5.7853635437771951e-03 +4.0068603587612717e-01
+5.7853635437771951e-03 +3.4771025488424212e-01
-4.7295985860887110e-02 +3.7419814538018464e-01
