 27 8.0611171208920573E-01 -1.2728373304760984E-01 1.0804419151722945E-01 1.0883831275093583E-01
 28 8.3217428962975015E-01 -1.3886591495891853E-01 1.1506477965895030E-01 1.1534888548626496E-01
 29 8.5816417717389426E-01 -1.5058645527534695E-01 1.2140104757293559E-01 1.2256233589375541E-01
 30 8.8081320704214583E-01 -1.6357665329779286E-01 1.2900500212499622E-01 1.2813564514502696E-01
 31 9.0653536761408904E-01 -1.7642176168412635E-01 1.3522869972399162E-01 1.3516546960480269E-01
 32 9.2950455944467469E-01 -1.9089793245946288E-01 1.4291080956283783E-01 1.4240877935099933E-01
 33 9.5312446361512038E-01 -2.0532974451576677E-01 1.4995727194255440E-01 1.4979143129723027E-01
 34 9.7453071821085036E-01 -2.1994007779487695E-01 1.5680827265945102E-01 1.5723600257313439E-01
 35 9.9439111036809857E-01 -2.3595084706163480E-01 1.6421983201002702E-01 1.6418703078684690E-01
 36 1.0160575397086458E+00 -2.5386709789857681E-01 1.7206405152126461E-01 1.7225330663073798E-01
 37 1.0345941796685152E+00 -2.6962914331409404E-01 1.7759462733861564E-01 1.7752953117549319E-01
 38 1.0554172207521653E+00 -2.8897369432733999E-01 1.8592250229931426E-01 1.8561661976172830E-01
 39 1.0717370862229809E+00 -3.0659560355256987E-01 1.9440076610315596E-01 1.9393424152228167E-01
 40 1.0903386892215505E+00 -3.2534562591992583E-01 2.0022200424556164E-01 2.0087218266562065E-01
 41 1.1043974422473368E+00 -3.4631541586441922E-01 2.0882089225649675E-01 2.0781596043695408E-01
 42 1.1214319789067022E+00 -3.6725665873922531E-01 2.1444156610603499E-01 2.1426000703101031E-01
 43 1.1349775476511319E+00 -3.8718662570560008E-01 2.2267604952605122E-01 2.2342722919481306E-01
 44 1.1472223764712104E+00 -4.0649632071218839E-01 2.2909890112551540E-01 2.2880234931322729E-01
 45 1.1609197473267543E+00 -4.3122423320740511E-01 2.3767094273051004E-01 2.3801368520363533E-01
 46 1.1719287265005083E+00 -4.5396717754269933E-01 2.4530810288789096E-01 2.4427300430283291E-01
 47 1.1804080535629986E+00 -4.7666460818798106E-01 2.5291110179662324E-01 2.5144823317928860E-01
 48 1.1883709698152725E+00 -4.9939247081814131E-01 2.5932050043806787E-01 2.5994398752641684E-01
 49 1.1961567485098108E+00 -5.2442574901812389E-01 2.6715292492664267E-01 2.6674210832456602E-01
 50 1.2030610425443691E+00 -5.5051631470353646E-01 2.7302548140393768E-01 2.7504311876948689E-01
 51 1.2089878166405512E+00 -5.7446926719270852E-01 2.8130984084152216E-01 2.8293448866441445E-01
 52 1.2094622030010969E+00 -5.9913907256855925E-01 2.8735084027529068E-01 2.8838430827115408E-01
 53 1.2158467277503655E+00 -6.2401031632089432E-01 2.9559167431416561E-01 2.9722638162987830E-01
 54 1.2110725382990211E+00 -6.4988893382380475E-01 3.0251636789655301E-01 3.0366778465834687E-01
 55 1.2135672542487619E+00 -6.7788538551766631E-01 3.1011907176619158E-01 3.1167330831632634E-01
 56 1.2118485173084490E+00 -7.0477575279719806E-01 3.1568116893162818E-01 3.1965130358994315E-01
 57 1.2123798573434079E+00 -7.3002014188660180E-01 3.2462751549306995E-01 3.2578327932955964E-01
 58 1.2058173301842927E+00 -7.5793458833826810E-01 3.3129357855521024E-01 3.3149402592637206E-01
 59 1.2002998603025621E+00 -7.8298799465601432E-01 3.3962194859565531E-01 3.3904493135697727E-01
 60 1.1942558211267491E+00 -8.1356503794442836E-01 3.4554820545420423E-01 3.4763123155337533E-01
 61 1.1850162912949735E+00 -8.4135656823636429E-01 3.5374287981146724E-01 3.5346005331718866E-01
 62 1.1757012730309560E+00 -8.6524512147869503E-01 3.5918886587914756E-01 3.6097201284905228E-01
 63 1.1668170054668536E+00 -8.9357685220001959E-01 3.6739748987114895E-01 3.6715394394559414E-01
 64 1.1514914965060707E+00 -9.2032247452697280E-01 3.7149420010587486E-01 3.7628768874052115E-01
 65 1.1410986784555310E+00 -9.4995611109008460E-01 3.7599192135091758E-01 3.8185516896403782E-01
 66 1.1254839554283309E+00 -9.7620650934187536E-01 3.8558467139789421E-01 3.8841034536066626E-01
 67 1.1076063901363886E+00 -1.0017360789132439E+00 3.9070617184378825E-01 3.9448993726011633E-01
 68 1.0876457498557317E+00 -1.0287998044821165E+00 3.9926841583949929E-01 4.0202862946216544E-01
 69 1.0742742413075088E+00 -1.0550694466685517E+00 4.0586605514056145E-01 4.0695195886874369E-01
 70 1.0494557809962679E+00 -1.0819081071713719E+00 4.1328631815075445E-01 4.1437999965387956E-01
 71 1.0272873972038559E+00 -1.1068114276187364E+00 4.1922209575236047E-01 4.2118462693452663E-01
 72 1.0089379330071850E+00 -1.1349259985773392E+00 4.2653915147211785E-01 4.2737003965473397E-01
 73 9.8147488010306960E-01 -1.1563756054954486E+00 4.2778513685335312E-01 4.3643882142840779E-01
 74 9.5944910614667911E-01 -1.1829139591922455E+00 4.3736623393908253E-01 4.3993336615841588E-01
 75 9.3087415946272856E-01 -1.2039757014814252E+00 4.4772606017579153E-01 4.4675043171738693E-01
 76 9.0291692240941568E-01 -1.2299994609423266E+00 4.5282796966161259E-01 4.5308578545527489E-01
 77 8.7714800585748631E-01 -1.2506377204048484E+00 4.5712588147889971E-01 4.6012366758181106E-01
 78 8.4367481291291357E-01 -1.2729938143996371E+00 4.6354863842788502E-01 4.6673663673206417E-01
 79 8.1586076709474042E-01 -1.2931583008864849E+00 4.6964749184031201E-01 4.7157110123399226E-01
 80 7.8891563053445546E-01 -1.3155911978795933E+00 4.7635302713263505E-01 4.7769235164019014E-01
 81 7.4886614900434256E-01 -1.3301566789287567E+00 4.8421601212495791E-01 4.8139675608157917E-01
 82 7.1372753399531930E-01 -1.3508769471433379E+00 4.8603692332029791E-01 4.9016318944782133E-01
 83 6.8181866079944486E-01 -1.3722007775243377E+00 4.9372257236059919E-01 4.9551796269738146E-01
 84 6.4167659863091742E-01 -1.3887648348400476E+00 5.0019209502187423E-01 4.9920223093939314E-01
 85 6.0976017178045572E-01 -1.4059053587835646E+00 5.0486714071235894E-01 5.0492256720238671E-01
 86 5.7118300611766704E-01 -1.4170656189907878E+00 5.1307042920722812E-01 5.1257388641887891E-01
 87 5.3977581409306352E-01 -1.4350007158390710E+00 5.1833600633786325E-01 5.1859998255342565E-01
 88 4.9894388039526333E-01 -1.4520613933745044E+00 5.2524928508141888E-01 5.2292441012429058E-01
 89 4.6054570372768744E-01 -1.4617126248872205E+00 5.3243761604061801E-01 5.2814185766577415E-01
 90 4.1970264589340367E-01 -1.4719823818075426E+00 5.4086020900642684E-01 5.3775573775027397E-01
 91 3.8012674600136648E-01 -1.4798412975946802E+00 5.4371897040647843E-01 5.4000487791315810E-01
 92 3.3564375386980611E-01 -1.4954323099719797E+00 5.4792487242934773E-01 5.4705346005534716E-01
 93 2.9437505615913845E-01 -1.4993146676405547E+00 5.5286871946008309E-01 5.5013020826608661E-01
 94 2.5725989516510556E-01 -1.5111375995257230E+00 5.5908144853597841E-01 5.5416459113488525E-01
 95 2.1032449660686806E-01 -1.5157750809270401E+00 5.6547223458919627E-01 5.5974477646754706E-01
 96 1.7004453227045732E-01 -1.5197310603193983E+00 5.6726088748851089E-01 5.6812212255042893E-01
 97 1.2801389887944881E-01 -1.5260648116186430E+00 5.7519877641308237E-01 5.7098290050456091E-01
 98 8.9041812020177039E-02 -1.5308615157104628E+00 5.8279769964367367E-01 5.7660714289307402E-01
 99 4.6166187624627784E-02 -1.5311212507829044E+00 5.8316677086325297E-01 5.8044579127174001E-01
100 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00 0.0000000000000000E+00
101 -4.6166187624627972E-02 -1.5311212507829051E+00 5.8316677086325330E-01 5.8044579127173990E-01
102 -8.9041812020177080E-02 -1.5308615157104628E+00 5.8279769964367367E-01 5.7660714289307391E-01
103 -1.2801389887944872E-01 -1.5260648116186430E+00 5.7519877641308226E-01 5.7098290050456113E-01
104 -1.7004453227045732E-01 -1.5197310603193985E+00 5.6726088748851078E-01 5.6812212255042904E-01
105 -2.1032449660686808E-01 -1.5157750809270401E+00 5.6547223458919615E-01 5.5974477646754706E-01
106 -2.5725989516510545E-01 -1.5111375995257224E+00 5.5908144853597852E-01 5.5416459113488503E-01
107 -2.9437505615913845E-01 -1.4993146676405549E+00 5.5286871946008309E-01 5.5013020826608661E-01
108 -3.3564375386980605E-01 -1.4954323099719797E+00 5.4792487242934751E-01 5.4705346005534727E-01
109 -3.8012674600136631E-01 -1.4798412975946802E+00 5.4371897040647832E-01 5.4000487791315832E-01
110 -4.1970264589340367E-01 -1.4719823818075424E+00 5.4086020900642695E-01 5.3775573775027408E-01
111 -4.6054570372768727E-01 -1.4617126248872205E+00 5.3243761604061823E-01 5.2814185766577415E-01
112 -4.9894388039526372E-01 -1.4520613933745050E+00 5.2524928508141910E-01 5.2292441012429070E-01
113 -5.3977581409306352E-01 -1.4350007158390705E+00 5.1833600633786325E-01 5.1859998255342554E-01
114 -5.7118300611766704E-01 -1.4170656189907875E+00 5.1307042920722790E-01 5.1257388641887880E-01
115 -6.0976017178045627E-01 -1.4059053587835646E+00 5.0486714071235894E-01 5.0492256720238660E-01
116 -6.4167659863091753E-01 -1.3887648348400474E+00 5.0019209502187401E-01 4.9920223093939309E-01
117 -6.8181866079944509E-01 -1.3722007775243381E+00 4.9372257236059908E-01 4.9551796269738135E-01
118 -7.1372753399531885E-01 -1.3508769471433377E+00 4.8603692332029796E-01 4.9016318944782128E-01
119 -7.4886614900434278E-01 -1.3301566789287567E+00 4.8421601212495774E-01 4.8139675608157928E-01
120 -7.8891563053445546E-01 -1.3155911978795933E+00 4.7635302713263505E-01 4.7769235164019014E-01
121 -8.1586076709474087E-01 -1.2931583008864858E+00 4.6964749184031179E-01 4.7157110123399232E-01
122 -8.4367481291291380E-01 -1.2729938143996367E+00 4.6354863842788507E-01 4.6673663673206445E-01
123 -8.7714800585748642E-01 -1.2506377204048489E+00 4.5712588147889993E-01 4.6012366758181095E-01
124 -9.0291692240941557E-01 -1.2299994609423266E+00 4.5282796966161259E-01 4.5308578545527495E-01
125 -9.3087415946272867E-01 -1.2039757014814254E+00 4.4772606017579142E-01 4.4675043171738693E-01
126 -9.5944910614667911E-01 -1.1829139591922455E+00 4.3736623393908247E-01 4.3993336615841599E-01
127 -9.8147488010306949E-01 -1.1563756054954490E+00 4.2778513685335318E-01 4.3643882142840779E-01
128 -1.0089379330071848E+00 -1.1349259985773394E+00 4.2653915147211791E-01 4.2737003965473391E-01
129 -1.0272873972038556E+00 -1.1068114276187360E+00 4.1922209575236058E-01 4.2118462693452668E-01
130 -1.0494557809962681E+00 -1.0819081071713719E+00 4.1328631815075445E-01 4.1437999965387967E-01
131 -1.0742742413075090E+00 -1.0550694466685517E+00 4.0586605514056145E-01 4.0695195886874369E-01
132 -1.0876457498557315E+00 -1.0287998044821165E+00 3.9926841583949940E-01 4.0202862946216539E-01
133 -1.1076063901363886E+00 -1.0017360789132443E+00 3.9070617184378831E-01 3.9448993726011650E-01
134 -1.1254839554283309E+00 -9.7620650934187547E-01 3.8558467139789415E-01 3.8841034536066626E-01
135 -1.1410986784555308E+00 -9.4995611109008460E-01 3.7599192135091758E-01 3.8185516896403793E-01
136 -1.1514914965060705E+00 -9.2032247452697269E-01 3.7149420010587497E-01 3.7628768874052104E-01
137 -1.1668170054668539E+00 -8.9357685220001981E-01 3.6739748987114895E-01 3.6715394394559425E-01
138 -1.1757012730309560E+00 -8.6524512147869503E-01 3.5918886587914761E-01 3.6097201284905239E-01
139 -1.1850162912949731E+00 -8.4135656823636429E-01 3.5374287981146735E-01 3.5346005331718849E-01
140 -1.1942558211267491E+00 -8.1356503794442836E-01 3.4554820545420423E-01 3.4763123155337533E-01
141 -1.2002998603025623E+00 -7.8298799465601465E-01 3.3962194859565531E-01 3.3904493135697727E-01
142 -1.2058173301842927E+00 -7.5793458833826788E-01 3.3129357855521013E-01 3.3149402592637200E-01
143 -1.2123798573434079E+00 -7.3002014188660180E-01 3.2462751549306995E-01 3.2578327932955969E-01
144 -1.2118485173084486E+00 -7.0477575279719795E-01 3.1568116893162806E-01 3.1965130358994315E-01
145 -1.2135672542487621E+00 -6.7788538551766631E-01 3.1011907176619158E-01 3.1167330831632634E-01
146 -1.2110725382990211E+00 -6.4988893382380464E-01 3.0251636789655301E-01 3.0366778465834687E-01
147 -1.2158467277503657E+00 -6.2401031632089432E-01 2.9559167431416550E-01 2.9722638162987819E-01
148 -1.2094622030010969E+00 -5.9913907256855903E-01 2.8735084027529073E-01 2.8838430827115402E-01
149 -1.2089878166405512E+00 -5.7446926719270841E-01 2.8130984084152216E-01 2.8293448866441445E-01
150 -1.2030610425443691E+00 -5.5051631470353646E-01 2.7302548140393756E-01 2.7504311876948700E-01
151 -1.1961567485098108E+00 -5.2442574901812378E-01 2.6715292492664267E-01 2.6674210832456607E-01
152 -1.1883709698152725E+00 -4.9939247081814142E-01 2.5932050043806792E-01 2.5994398752641679E-01
153 -1.1804080535629990E+00 -4.7666460818798123E-01 2.5291110179662324E-01 2.5144823317928860E-01
154 -1.1719287265005083E+00 -4.5396717754269922E-01 2.4530810288789096E-01 2.4427300430283289E-01
155 -1.1609197473267541E+00 -4.3122423320740522E-01 2.3767094273051001E-01 2.3801368520363536E-01
156 -1.1472223764712104E+00 -4.0649632071218839E-01 2.2909890112551531E-01 2.2880234931322727E-01
157 -1.1349775476511319E+00 -3.8718662570560003E-01 2.2267604952605105E-01 2.2342722919481312E-01
158 -1.1214319789067024E+00 -3.6725665873922536E-01 2.1444156610603499E-01 2.1426000703101020E-01
159 -1.1043974422473373E+00 -3.4631541586441905E-01 2.0882089225649658E-01 2.0781596043695405E-01
160 -1.0903386892215505E+00 -3.2534562591992583E-01 2.0022200424556164E-01 2.0087218266562065E-01
161 -1.0717370862229807E+00 -3.0659560355256993E-01 1.9440076610315585E-01 1.9393424152228153E-01
162 -1.0554172207521648E+00 -2.8897369432733988E-01 1.8592250229931429E-01 1.8561661976172822E-01
163 -1.0345941796685152E+00 -2.6962914331409404E-01 1.7759462733861564E-01 1.7752953117549314E-01
164 -1.0160575397086455E+00 -2.5386709789857664E-01 1.7206405152126469E-01 1.7225330663073801E-01
165 -9.9439111036809846E-01 -2.3595084706163486E-01 1.6421983201002707E-01 1.6418703078684688E-01
166 -9.7453071821085047E-01 -2.1994007779487690E-01 1.5680827265945105E-01 1.5723600257313436E-01
167 -9.5312446361512060E-01 -2.0532974451576680E-01 1.4995727194255437E-01 1.4979143129723030E-01
168 -9.2950455944467469E-01 -1.9089793245946290E-01 1.4291080956283783E-01 1.4240877935099938E-01
169 -9.0653536761408904E-01 -1.7642176168412640E-01 1.3522869972399157E-01 1.3516546960480266E-01
170 -8.8081320704214550E-01 -1.6357665329779281E-01 1.2900500212499627E-01 1.2813564514502698E-01
171 -8.5816417717389415E-01 -1.5058645527534692E-01 1.2140104757293557E-01 1.2256233589375537E-01
172 -8.3217428962974982E-01 -1.3886591495891851E-01 1.1506477965895034E-01 1.1534888548626496E-01
173 -8.0611171208920573E-01 -1.2728373304760987E-01 1.0804419151722942E-01 1.0883831275093588E-01
174 -7.8053286143503209E-01 -1.1619823055950877E-01 1.0186870312198051E-01 1.0222057497550414E-01
175 -7.5386186638889197E-01 -1.0602176402524599E-01 9.5734677032792481E-02 9.5595022853050882E-02
176 -7.2548647780509434E-01 -9.6291204102461656E-02 8.8735846042813718E-02 8.9372270263389536E-02
177 -6.9796600527253172E-01 -8.8179770703362956E-02 8.2421856260920065E-02 8.3386993999528231E-02
178 -6.7020823663918849E-01 -7.9331660421593092E-02 7.6566944264960982E-02 7.6903501054815304E-02
179 -6.4172590171401656E-01 -7.1170963271912940E-02 7.1759325933556328E-02 7.1019655272803475E-02
180 -6.1324967828801480E-01 -6.3593638056841914E-02 6.5191270809215621E-02 6.4870924191683693E-02
181 -5.8360714615184994E-01 -5.6936969115106095E-02 5.9539530274804367E-02 5.9644306560058202E-02
182 -5.5468531265976162E-01 -5.0079095178762745E-02 5.4320745227081225E-02 5.3851232771457348E-02
183 -5.2469961155847789E-01 -4.4692051146429525E-02 4.9288584565596698E-02 4.9175019602353744E-02
184 -4.9562151113851499E-01 -3.8896437357086193E-02 4.4286157632872102E-02 4.4026952535135354E-02
185 -4.6523819429729535E-01 -3.3959134828612125E-02 3.9486811085443621E-02 3.9300253538392754E-02
186 -4.3532268969051818E-01 -2.8927256849193617E-02 3.4816898257935561E-02 3.4926761618638315E-02
187 -4.0471778305395006E-01 -2.4716746098756938E-02 3.0574669926154426E-02 3.0486704997144846E-02
188 -3.7419814538018459E-01 -2.0755311158554963E-02 2.6487890495942495E-02 2.6540674702332148E-02
189 -3.4353657862914666E-01 -1.7512128196372372E-02 2.2756456502008592E-02 2.2552884945024155E-02
190 -3.1244989328224554E-01 -1.4484240935066764E-02 1.9053576876093159E-02 1.9089913721899211E-02
191 -2.8155138119002088E-01 -1.1431845022163241E-02 1.5733868479727540E-02 1.5827494875097031E-02
192 -2.5045201142282031E-01 -8.9355950531903039E-03 1.2755069048205860E-02 1.2676168705585586E-02
193 -2.1931062946685412E-01 -6.8114262775232498E-03 9.9851962523201214E-03 1.0004434656919249E-02
194 -1.8816081207996863E-01 -5.0679903402303609E-03 7.5299613472942471E-03 7.4907457975109566E-03
195 -1.5686339080225511E-01 -3.4675198258657131E-03 5.3949190049671159E-03 5.3873566721988368E-03
196 -1.2559221668635401E-01 -2.2360668896158255E-03 3.5991261109686499E-03 3.6004816310517339E-03
197 -9.4201332951291739E-02 -1.2408707708689349E-03 2.1211323721099132E-03 2.1298018120018960E-03
198 -6.2826769799220097E-02 -5.5120707952146207E-04 1.0090154805481629E-03 1.0134889764809067E-03
199 -3.1415015589116170E-02 -1.3571390120578074E-04 2.8415889470757985E-04 2.8310967988007170E-04
