-3.2213418973684227e-01 +5.7349901063149411e-01
-3.2213418973684227e-01 -5.7349901063149411e-01
-3.4108520645981250e-01 +5.5347606995922782e-01
-3.4108520645981250e-01 -5.5347606995922782e-01
-3.6020746784071900e-01 +5.3082608746570059e-01
-3.6020746784071900e-01 -5.3082608746570059e-01
-3.7933327375836268e-01 +5.0546189865780322e-01
-3.7933327375836268e-01 -5.0546189865780322e-01
-3.9829993880298914e-01 +4.7724669130879316e-01
-3.9829993880298914e-01 -4.7724669130879316e-01
-4.1689734334070361e-01 +4.4597548919052610e-01
-4.1689734334070361e-01 -4.4597548919052610e-01
-4.3486746367572204e-01 +4.1141360948482530e-01
-4.3486746367572204e-01 -4.1141360948482530e-01
-5.3375498852032510e-01 +0.0000000000000000e+00
-5.3225606058265595e-01 +5.0267998241806749e-02
-5.3225606058265595e-01 -5.0267998241806749e-02
-5.2781345617423914e-01 +1.0004668309727516e-01
-5.2781345617423914e-01 -1.0004668309727516e-01
-5.2058927355432516e-01 +1.4891401608533070e-01
-5.2058927355432516e-01 -1.4891401608533070e-01
-5.1080339572997668e-01 +1.9660961597752227e-01
-5.1080339572997668e-01 -1.9660961597752227e-01
-3.0354152630100817e-01 +5.9098648021672107e-01
-3.0354152630100817e-01 -5.9098648021672107e-01
-4.9863715839895040e-01 +2.4305742302610461e-01
-4.9863715839895040e-01 -2.4305742302610461e-01
-4.5203891039646288e-01 +3.7337407165375508e-01
-4.5203891039646288e-01 -3.7337407165375508e-01
-4.8432592066390151e-01 +2.8825884674545860e-01
-4.8432592066390151e-01 -2.8825884674545860e-01
-4.6852994523951869e-01 +3.3200767879736204e-01
-4.6852994523951869e-01 -3.3200767879736204e-01
-2.8548879816297945e-01 +6.0606493271223427e-01
-2.8548879816297945e-01 -6.0606493271223427e-01
-2.6812148238272093e-01 +6.1889672233580861e-01
-2.6812148238272093e-01 -6.1889672233580861e-01
-2.5152647056291944e-01 +6.2965532998037488e-01
-2.5152647056291944e-01 -6.2965532998037488e-01
-2.3574504259068499e-01 +6.3849078044342056e-01
-2.3574504259068499e-01 -6.3849078044342056e-01
-2.2080659722532597e-01 +6.4553087796769038e-01
-2.2080659722532597e-01 -6.4553087796769038e-01
-2.0673328696793775e-01 +6.5090255017700582e-01
-2.0673328696793775e-01 -6.5090255017700582e-01
-1.9353140546527184e-01 +6.5473093141761629e-01
-1.9353140546527184e-01 -6.5473093141761629e-01
-1.8119742095349226e-01 +6.5713236560083299e-01
-1.8119742095349226e-01 -6.5713236560083299e-01
-1.6972455034376283e-01 +6.5821608921630048e-01
-1.6972455034376283e-01 -6.5821608921630048e-01
-1.5910625843557527e-01 +6.5808612348737772e-01
-1.5910625843557527e-01 -6.5808612348737772e-01
-1.4933868763306457e-01 +6.5684738317938596e-01
-1.4933868763306457e-01 -6.5684738317938596e-01
-1.4041382823382423e-01 +6.5461147134796716e-01
-1.4041382823382423e-01 -6.5461147134796716e-01
-1.3231248534772266e-01 +6.5149201839132276e-01
-1.3231248534772266e-01 -6.5149201839132276e-01
-1.2500619822734882e-01 +6.4760082577483635e-01
-1.2500619822734882e-01 -6.4760082577483635e-01
-1.1845527687596097e-01 +6.4305063949802110e-01
-1.1845527687596097e-01 -6.4305063949802110e-01
-1.1260097212187173e-01 +6.3795092482306681e-01
-1.1260097212187173e-01 -6.3795092482306681e-01
-1.0736283042992045e-01 +6.3239797236505590e-01
-1.0736283042992045e-01 -6.3239797236505590e-01
-1.0263686079725755e-01 +6.2646076941642170e-01
